episode,total_reward,steps,epsilon,won,progress_cells
5475,-36.27,88,0.05,0,3
5476,-39.98,79,0.05,0,3
5477,-0.82,82,0.05,0,2
5478,-36.33,54,0.05,0,3
5479,-4.28,128,0.05,0,3
5480,-5.82,82,0.05,0,2
5481,-6.02,82,0.05,0,2
5482,-5.02,82,0.05,0,2
5483,0.11,89,0.05,0,3
5484,-43.65,46,0.05,0,3
5485,1.33,87,0.05,0,3
5486,-2.35,115,0.05,0,2
5487,-1.73,93,0.05,0,2
5488,1.63,157,0.05,0,3
5489,-11.8,80,0.05,0,0
5490,-6.35,115,0.05,0,1
5491,-41.15,76,0.05,0,3
5492,-6.19,159,0.05,0,3
5493,-0.0,120,0.05,0,4
5494,-41.12,13,0.05,0,3
5495,-32.57,38,0.05,0,5
5496,-0.77,97,0.05,0,3
5497,-37.61,42,0.05,0,3
5498,2.71,89,0.05,0,3
5499,-13.82,63,0.05,0,8
5500,-1.42,82,0.05,0,2
5501,-40.08,9,0.05,0,3
5502,-13.57,78,0.05,0,8
5503,6.92,128,0.05,0,4
5504,-40.23,24,0.05,0,3
5505,-40.09,10,0.05,0,3
5506,-4.33,93,0.05,0,3
5507,-20.7,31,0.05,0,6
5508,-36.56,97,0.05,0,3
5509,6.84,96,0.05,0,4
5510,-3.5,90,0.05,0,3
5511,-8.82,82,0.05,0,2
5512,-1.22,82,0.05,0,2
5513,-8.22,82,0.05,0,2
5514,-8.18,138,0.05,0,3
5515,-40.24,25,0.05,0,3
5516,-7.82,82,0.05,0,2
5517,-6.44,84,0.05,0,2
5518,0.01,139,0.05,0,4
5519,-1.46,86,0.05,0,3
5520,-5.52,112,0.05,0,3
5521,-12.66,166,0.05,0,3
5522,-7.16,116,0.05,0,3
5523,-11.62,162,0.05,0,3
5524,-44.1,91,0.05,0,3
5525,-1.06,146,0.05,0,4
5526,-8.42,82,0.05,0,2
5527,-5.83,163,0.05,0,4
5528,-10.39,219,0.05,0,4
5529,-7.02,82,0.05,0,2
5530,-8.62,82,0.05,0,2
5531,-6.61,141,0.05,0,3
5532,-8.62,82,0.05,0,2
5533,-8.82,82,0.05,0,2
5534,-9.02,142,0.05,0,3
5535,-7.69,129,0.05,0,3
5536,-43.25,86,0.05,0,3
5537,-10.98,158,0.05,0,3
5538,-8.22,82,0.05,0,2
5539,2.15,145,0.05,0,4
5540,-5.02,82,0.05,0,2
5541,-22.92,93,0.05,0,6
5542,-3.62,82,0.05,0,2
5543,-0.98,98,0.05,0,3
5544,-5.49,89,0.05,0,2
5545,-26.94,75,0.05,0,5
5546,3.79,121,0.05,0,4
5547,-16.85,46,0.05,0,7
5548,-21.91,52,0.05,0,7
5549,-26.63,44,0.05,0,5
5550,-24.54,75,0.05,0,6
5551,-1.27,87,0.05,0,3
5552,-5.76,96,0.05,0,2
5553,-4.32,92,0.05,0,2
5554,-4.71,91,0.05,0,2
5555,-35.48,109,0.05,0,4
5556,-21.33,34,0.05,0,6
5557,-38.95,56,0.05,0,3
5558,1.74,86,0.05,0,3
5559,3.72,108,0.05,0,4
5560,-1.86,86,0.05,0,3
5561,-35.5,11,0.05,0,3
5562,-34.43,64,0.05,0,4
5563,-9.33,134,0.05,0,9
5564,-32.07,48,0.05,0,4
5565,4.22,98,0.05,0,4
5566,-22.33,54,0.05,0,6
5567,9.51,129,0.05,0,5
5568,-26.14,35,0.05,0,5
5569,-1.76,176,0.05,0,4
5570,-32.09,90,0.05,0,5
5571,-40.38,19,0.05,0,3
5572,-40.69,30,0.05,0,3
5573,-25.93,34,0.05,0,5
5574,-20.53,34,0.05,0,7
5575,-28.51,112,0.05,0,5
5576,-26.7,131,0.05,0,6
5577,-31.16,157,0.05,0,5
5578,-31.55,96,0.05,0,6
5579,-13.94,75,0.05,0,8
5580,3.91,149,0.05,0,4
5581,11.67,113,0.05,0,5
5582,-22.7,51,0.05,0,6
5583,-21.25,106,0.05,0,8
5584,-19.67,68,0.05,0,7
5585,-17.11,52,0.05,0,7
5586,-17.22,43,0.05,0,8
5587,-20.85,26,0.05,0,6
5588,-22.19,60,0.05,0,6
5589,-31.38,139,0.05,0,6
5590,-17.11,72,0.05,0,7
5591,-19.02,83,0.05,0,7
5592,-23.35,76,0.05,0,6
5593,4.76,84,0.05,0,4
5594,-8.22,82,0.05,0,2
5595,0.74,126,0.05,0,4
5596,-6.68,128,0.05,0,3
5597,-34.11,52,0.05,0,4
5598,-8.62,82,0.05,0,2
5599,-7.67,127,0.05,0,3
5600,-2.63,83,0.05,0,3
5601,-7.22,82,0.05,0,2
5602,-3.07,87,0.05,0,3
5603,-8.62,82,0.05,0,2
5604,-8.23,83,0.05,0,2
5605,-47.28,69,0.05,0,3
5606,-6.12,112,0.05,0,3
5607,-40.64,85,0.05,0,3
5608,6.06,134,0.05,0,4
5609,-45.37,58,0.05,0,3
5610,-8.42,82,0.05,0,2
5611,-40.92,13,0.05,0,3
5612,-45.77,58,0.05,0,3
5613,-5.79,119,0.05,0,3
5614,-41.89,90,0.05,0,3
5615,-5.71,111,0.05,0,3
5616,-36.49,90,0.05,0,4
5617,5.9,90,0.05,0,4
5618,-8.83,83,0.05,0,2
5619,-6.82,122,0.05,0,3
5620,-6.01,121,0.05,0,3
5621,-38.46,87,0.05,0,4
5622,-9.34,134,0.05,0,3
5623,-42.68,29,0.05,0,3
5624,-3.87,87,0.05,0,3
5625,-8.62,82,0.05,0,2
5626,-8.82,82,0.05,0,2
5627,-3.04,84,0.05,0,3
5628,-8.62,82,0.05,0,2
5629,-38.35,36,0.05,0,3
5630,-6.99,119,0.05,0,3
5631,-4.68,108,0.05,0,3
5632,-6.83,123,0.05,0,3
5633,-8.63,143,0.05,0,3
5634,-5.23,103,0.05,0,3
5635,-7.62,82,0.05,0,2
5636,-8.62,82,0.05,0,2
5637,-8.02,82,0.05,0,2
5638,-40.48,9,0.05,0,3
5639,-8.62,82,0.05,0,2
5640,-8.22,82,0.05,0,2
5641,-7.86,126,0.05,0,3
5642,-8.62,82,0.05,0,2
5643,-40.9,131,0.05,0,4
5644,-8.82,82,0.05,0,2
5645,-8.22,82,0.05,0,2
5646,-8.82,82,0.05,0,2
5647,-6.96,116,0.05,0,3
5648,-8.02,82,0.05,0,2
5649,-8.02,82,0.05,0,2
5650,-8.62,82,0.05,0,2
5651,-7.78,138,0.05,0,3
5652,-8.42,82,0.05,0,2
5653,-8.83,83,0.05,0,2
5654,-7.69,129,0.05,0,3
5655,-7.46,126,0.05,0,3
5656,-8.42,82,0.05,0,2
5657,-8.82,82,0.05,0,2
5658,-8.42,82,0.05,0,2
5659,-2.84,84,0.05,0,3
5660,-5.02,102,0.05,0,3
5661,-8.62,82,0.05,0,2
5662,-7.91,131,0.05,0,3
5663,-8.62,82,0.05,0,2
5664,-4.08,88,0.05,0,3
5665,-8.82,82,0.05,0,2
5666,-8.62,82,0.05,0,2
5667,-8.42,82,0.05,0,2
5668,-8.82,82,0.05,0,2
5669,-8.82,82,0.05,0,2
5670,-7.82,82,0.05,0,2
5671,-8.62,82,0.05,0,2
5672,-8.82,82,0.05,0,2
5673,-3.5,90,0.05,0,3
5674,-8.97,137,0.05,0,3
5675,-8.55,135,0.05,0,3
5676,-8.42,82,0.05,0,2
5677,-4.52,92,0.05,0,3
5678,-8.02,82,0.05,0,2
5679,-44.68,49,0.05,0,3
5680,-8.82,82,0.05,0,2
5681,-31.14,135,0.05,0,6
5682,-6.26,106,0.05,0,3
5683,-8.63,83,0.05,0,2
5684,-2.07,87,0.05,0,3
5685,-8.04,84,0.05,0,2
5686,-6.62,82,0.05,0,2
5687,-41.95,36,0.05,0,3
5688,-8.42,82,0.05,0,2
5689,-6.85,125,0.05,0,3
5690,-1.78,98,0.05,0,3
5691,-8.42,82,0.05,0,2
5692,-40.38,119,0.05,0,4
5693,-1.83,83,0.05,0,3
5694,-6.66,86,0.05,0,2
5695,-8.91,91,0.05,0,2
5696,-8.42,82,0.05,0,2
5697,-7.83,83,0.05,0,2
5698,-8.82,82,0.05,0,2
5699,-8.62,82,0.05,0,2
5700,-8.02,82,0.05,0,2
5701,-5.5,110,0.05,0,3
5702,-9.22,142,0.05,0,3
5703,-3.09,89,0.05,0,3
5704,-8.82,82,0.05,0,2
5705,-8.02,82,0.05,0,2
5706,-8.02,82,0.05,0,2
5707,-5.42,82,0.05,0,2
5708,-43.32,93,0.05,0,3
5709,-8.62,82,0.05,0,2
5710,-8.22,82,0.05,0,2
5711,-42.27,28,0.05,0,3
5712,-8.42,82,0.05,0,2
5713,-8.42,82,0.05,0,2
5714,-4.37,97,0.05,0,3
5715,-41.14,15,0.05,0,3
5716,-8.62,82,0.05,0,2
5717,-3.29,89,0.05,0,3
5718,-8.42,82,0.05,0,2
5719,-8.42,82,0.05,0,2
5720,-5.97,117,0.05,0,3
5721,-8.62,82,0.05,0,2
5722,4.05,115,0.05,0,4
5723,-8.42,82,0.05,0,2
5724,-8.82,82,0.05,0,2
5725,-8.42,82,0.05,0,2
5726,-10.61,161,0.05,0,3
5727,-10.12,152,0.05,0,3
5728,-8.42,82,0.05,0,2
5729,-8.62,82,0.05,0,2
5730,-37.79,100,0.05,0,4
5731,-8.22,82,0.05,0,2
5732,-8.62,82,0.05,0,2
5733,-6.28,108,0.05,0,3
5734,-8.64,84,0.05,0,2
5735,-9.52,152,0.05,0,3
5736,-8.63,83,0.05,0,2
5737,-8.42,82,0.05,0,2
5738,-1.6,160,0.05,0,4
5739,0.99,101,0.05,0,4
5740,-8.62,82,0.05,0,2
5741,-35.7,11,0.05,0,3
5742,-5.15,95,0.05,0,3
5743,-8.62,82,0.05,0,2
5744,1.53,127,0.05,0,5
5745,-3.43,83,0.05,0,3
5746,-8.02,82,0.05,0,2
5747,-5.61,101,0.05,0,3
5748,-45.76,57,0.05,0,3
5749,-8.22,82,0.05,0,2
5750,-6.28,108,0.05,0,3
5751,-8.62,82,0.05,0,2
5752,-10.48,148,0.05,0,3
5753,-7.57,117,0.05,0,3
5754,-8.82,82,0.05,0,2
5755,-40.57,58,0.05,0,3
5756,-8.62,82,0.05,0,2
5757,-6.32,112,0.05,0,3
5758,-10.3,150,0.05,0,3
5759,-8.82,82,0.05,0,2
5760,-8.62,82,0.05,0,2
5761,-8.62,82,0.05,0,2
5762,-39.65,46,0.05,0,3
5763,-4.49,89,0.05,0,3
5764,-8.42,82,0.05,0,2
5765,-8.62,82,0.05,0,2
5766,-8.62,82,0.05,0,2
5767,-4.14,94,0.05,0,3
5768,-8.82,82,0.05,0,2
5769,-9.6,140,0.05,0,3
5770,-0.45,105,0.05,0,4
5771,-8.62,82,0.05,0,2
5772,-8.62,82,0.05,0,2
5773,-10.16,156,0.05,0,3
5774,-8.42,82,0.05,0,2
5775,-8.62,82,0.05,0,2
5776,-8.84,84,0.05,0,2
5777,-4.71,91,0.05,0,3
5778,-8.82,82,0.05,0,2
5779,-48.21,82,0.05,0,3
5780,-3.03,83,0.05,0,3
5781,-11.62,162,0.05,0,3
5782,-5.61,101,0.05,0,3
5783,-8.82,82,0.05,0,2
5784,-8.02,82,0.05,0,2
5785,-8.62,82,0.05,0,2
5786,-8.62,82,0.05,0,2
5787,-7.83,123,0.05,0,3
5788,-39.87,48,0.05,0,3
5789,-41.13,14,0.05,0,3
5790,-8.22,82,0.05,0,2
5791,-4.81,101,0.05,0,3
5792,-6.66,206,0.05,0,4
5793,-8.91,131,0.05,0,3
5794,-8.62,82,0.05,0,2
5795,-8.82,82,0.05,0,2
5796,-3.09,89,0.05,0,3
5797,-8.42,82,0.05,0,2
5798,-9.49,149,0.05,0,3
5799,3.22,158,0.05,0,5
5800,-1.02,82,0.05,0,2
5801,-41.21,62,0.05,0,3
5802,-7.06,126,0.05,0,3
5803,-1.03,83,0.05,0,2
5804,3.76,104,0.05,0,3
5805,-3.25,85,0.05,0,3
5806,3.39,121,0.05,0,3
5807,-0.82,82,0.05,0,2
5808,-1.42,82,0.05,0,2
5809,-46.49,110,0.05,0,3
5810,-33.56,37,0.05,0,4
5811,-8.62,82,0.05,0,2
5812,6.7,130,0.05,0,4
5813,2.78,122,0.05,0,3
5814,-5.21,101,0.05,0,3
5815,3.49,91,0.05,0,3
5816,-3.41,161,0.05,0,3
5817,13.68,112,0.05,0,6
5818,-8.42,82,0.05,0,2
5819,-5.25,105,0.05,0,3
5820,-2.35,135,0.05,0,3
5821,-7.37,117,0.05,0,3
5822,-6.08,108,0.05,0,3
5823,-5.42,82,0.05,0,2
5824,-6.53,113,0.05,0,3
5825,-6.82,82,0.05,0,2
5826,-8.82,82,0.05,0,2
5827,-40.02,3,0.05,0,3
5828,-8.43,83,0.05,0,2
5829,-42.99,80,0.05,0,3
5830,-7.12,112,0.05,0,3
5831,-8.26,126,0.05,0,3
5832,-8.28,128,0.05,0,3
5833,-11.75,155,0.05,0,3
5834,-40.98,59,0.05,0,3
5835,-7.15,115,0.05,0,3
5836,-8.62,82,0.05,0,2
5837,-5.18,98,0.05,0,3
5838,-8.42,82,0.05,0,2
5839,-8.82,82,0.05,0,2
5840,-46.52,113,0.05,0,3
5841,-8.42,82,0.05,0,2
5842,-8.62,82,0.05,0,2
5843,-8.62,82,0.05,0,2
5844,-10.02,142,0.05,0,3
5845,-5.69,109,0.05,0,3
5846,-3.43,83,0.05,0,3
5847,-7.38,118,0.05,0,3
5848,-4.64,104,0.05,0,3
5849,-5.61,101,0.05,0,3
5850,-8.22,82,0.05,0,2
5851,-43.22,83,0.05,0,3
5852,-4.09,89,0.05,0,3
5853,-3.29,109,0.05,0,3
5854,-45.5,111,0.05,0,3
5855,-5.58,138,0.05,0,3
5856,-44.52,53,0.05,0,3
5857,-7.62,82,0.05,0,2
5858,-37.54,35,0.05,0,3
5859,-47.32,73,0.05,0,3
5860,-46.58,119,0.05,0,3
5861,-36.15,16,0.05,0,3
5862,-4.32,132,0.05,0,3
5863,-6.25,85,0.05,0,2
5864,-40.16,157,0.05,0,4
5865,-2.63,83,0.05,0,3
5866,-44.8,61,0.05,0,3
5867,-40.27,8,0.05,0,3
5868,-23.4,121,0.05,0,6
5869,-7.42,82,0.05,0,2
5870,-8.82,82,0.05,0,2
5871,-7.62,82,0.05,0,2
5872,-5.52,92,0.05,0,2
5873,-3.54,94,0.05,0,2
5874,1.03,117,0.05,0,3
5875,-2.85,105,0.05,0,2
5876,2.04,96,0.05,0,3
5877,1.33,107,0.05,0,3
5878,-3.35,95,0.05,0,2
5879,-4.03,103,0.05,0,2
5880,-2.99,99,0.05,0,2
5881,-3.5,110,0.05,0,2
5882,-3.68,108,0.05,0,2
5883,-0.98,118,0.05,0,3
5884,-11.8,80,0.05,0,0
5885,-6.15,155,0.05,0,2
5886,-6.66,86,0.05,0,2
5887,-3.96,96,0.05,0,2
5888,-5.91,111,0.05,0,2
5889,-32.95,96,0.05,0,5
5890,-38.04,45,0.05,0,3
5891,-33.73,54,0.05,0,5
5892,-42.4,81,0.05,0,3
5893,-5.42,82,0.05,0,2
5894,-39.47,68,0.05,0,3
5895,0.3,110,0.05,0,4
5896,-34.86,67,0.05,0,4
5897,-35.04,5,0.05,0,3
5898,-3.92,132,0.05,0,3
5899,-17.38,99,0.05,0,8
5900,-40.02,3,0.05,0,3
5901,-0.24,84,0.05,0,3
5902,-2.63,83,0.05,0,3
5903,3.71,89,0.05,0,4
5904,-5.2,201,0.05,0,11
5905,5.72,88,0.05,0,4
5906,-1.42,82,0.05,0,2
5907,-1.03,83,0.05,0,2
5908,-0.15,115,0.05,0,4
5909,-1.02,82,0.05,0,2
5910,3.17,143,0.05,0,3
5911,3.08,112,0.05,0,3
5912,3.6,100,0.05,0,3
5913,-7.62,82,0.05,0,2
5914,-1.22,82,0.05,0,2
5915,-0.82,82,0.05,0,2
5916,-8.42,82,0.05,0,2
5917,-1.22,82,0.05,0,2
5918,-4.95,95,0.05,0,3
5919,2.97,123,0.05,0,3
5920,-0.82,82,0.05,0,2
5921,3.15,145,0.05,0,3
5922,-8.02,82,0.05,0,2
5923,3.92,88,0.05,0,3
5924,2.81,119,0.05,0,3
5925,-1.02,82,0.05,0,2
5926,-6.19,119,0.05,0,3
5927,-9.17,137,0.05,0,3
5928,3.5,110,0.05,0,3
5929,-8.22,82,0.05,0,2
5930,3.29,111,0.05,0,3
5931,-34.09,110,0.05,0,6
5932,-1.02,82,0.05,0,2
5933,20.37,284,0.05,0,18
5934,-4.09,89,0.05,0,3
5935,2.78,142,0.05,0,3
5936,2.27,153,0.05,0,3
5937,-7.82,82,0.05,0,2
5938,-39.94,115,0.05,0,4
5939,2.81,139,0.05,0,3
5940,-1.23,83,0.05,0,2
5941,-0.82,82,0.05,0,2
5942,-8.22,82,0.05,0,2
5943,-3.47,87,0.05,0,3
5944,-8.22,82,0.05,0,2
5945,-8.22,82,0.05,0,2
5946,-8.22,82,0.05,0,2
5947,-1.02,82,0.05,0,2
5948,2.75,145,0.05,0,3
5949,-7.83,83,0.05,0,2
5950,-8.02,82,0.05,0,2
5951,-5.02,102,0.05,0,3
5952,-0.82,82,0.05,0,2
5953,-7.82,82,0.05,0,2
5954,-8.82,82,0.05,0,2
5955,-8.02,82,0.05,0,2
5956,-7.62,82,0.05,0,2
5957,-8.02,82,0.05,0,2
5958,-5.93,113,0.05,0,3
5959,-8.42,82,0.05,0,2
5960,-7.62,82,0.05,0,2
5961,-7.64,84,0.05,0,2
5962,-8.42,82,0.05,0,2
5963,-1.22,82,0.05,0,2
5964,3.3,90,0.05,0,3
5965,-8.62,82,0.05,0,2
5966,-8.82,82,0.05,0,2
5967,-0.82,82,0.05,0,2
5968,3.55,125,0.05,0,3
5969,-7.82,82,0.05,0,2
5970,3.34,126,0.05,0,3
5971,-8.22,82,0.05,0,2
5972,2.79,121,0.05,0,3
5973,-45.16,57,0.05,0,3
5974,-0.82,82,0.05,0,2
5975,-8.42,82,0.05,0,2
5976,-8.22,82,0.05,0,2
5977,-1.02,82,0.05,0,2
5978,-8.02,82,0.05,0,2
5979,-5.23,103,0.05,0,3
5980,-8.42,82,0.05,0,2
5981,2.35,105,0.05,0,3
5982,-8.4,140,0.05,0,3
5983,-0.35,95,0.05,0,3
5984,-8.04,84,0.05,0,2
5985,-3.44,84,0.05,0,3
5986,0.81,140,0.05,0,12
5987,-7.62,82,0.05,0,2
5988,-7.82,82,0.05,0,2
5989,-7.89,129,0.05,0,3
5990,-7.18,118,0.05,0,3
5991,-8.42,82,0.05,0,2
5992,-8.82,82,0.05,0,2
5993,-8.22,82,0.05,0,2
5994,1.11,289,0.05,0,7
5995,-8.24,84,0.05,0,2
5996,-37.3,71,0.05,0,4
5997,-7.82,82,0.05,0,2
5998,-8.23,83,0.05,0,2
5999,-8.22,82,0.05,0,2
6000,-40.02,3,0.05,0,3
6001,-25.5,151,0.05,0,7
6002,-10.92,113,0.05,0,10
6003,-8.42,82,0.05,0,2
6004,-31.94,135,0.05,0,7
6005,-43.1,31,0.05,0,3
6006,-4.73,93,0.05,0,3
6007,-8.42,82,0.05,0,2
6008,-3.03,83,0.05,0,3
6009,-7.82,82,0.05,0,2
6010,-30.04,5,0.05,0,5
6011,-8.02,82,0.05,0,2
6012,-8.42,82,0.05,0,2
6013,-8.62,82,0.05,0,2
6014,-8.82,82,0.05,0,2
6015,-6.01,101,0.05,0,3
6016,-8.69,129,0.05,0,3
6017,-8.42,82,0.05,0,2
6018,-8.02,82,0.05,0,2
6019,-35.35,116,0.05,0,6
6020,-4.88,108,0.05,0,3
6021,-8.82,82,0.05,0,2
6022,-40.98,59,0.05,0,3
6023,1.81,139,0.05,0,5
6024,-8.64,84,0.05,0,2
6025,-4.71,91,0.05,0,3
6026,-6.22,82,0.05,0,2
6027,2.96,84,0.05,0,3
6028,-5.41,101,0.05,0,3
6029,-7.03,123,0.05,0,3
6030,-9.21,141,0.05,0,3
6031,3.97,83,0.05,0,3
6032,-4.51,91,0.05,0,3
6033,-38.84,45,0.05,0,3
6034,-3.04,84,0.05,0,3
6035,3.93,87,0.05,0,3
6036,3.16,104,0.05,0,3
6037,-8.62,82,0.05,0,2
6038,-45.35,56,0.05,0,3
6039,-7.82,82,0.05,0,2
6040,-4.91,91,0.05,0,3
6041,-8.22,82,0.05,0,2
6042,-6.59,119,0.05,0,3
6043,-8.63,83,0.05,0,2
6044,-41.72,73,0.05,0,3
6045,-3.23,83,0.05,0,2
6046,-2.22,82,0.05,0,2
6047,-6.02,82,0.05,0,2
6048,-1.67,87,0.05,0,2
6049,-8.02,82,0.05,0,2
6050,-2.02,102,0.05,0,3
6051,-7.62,82,0.05,0,2
6052,-41.03,64,0.05,0,3
6053,-8.94,134,0.05,0,3
6054,-8.02,82,0.05,0,2
6055,-7.83,83,0.05,0,2
6056,-7.42,82,0.05,0,2
6057,-6.02,82,0.05,0,2
6058,-7.54,134,0.05,0,3
6059,-41.5,131,0.05,0,5
6060,0.97,83,0.05,0,3
6061,-7.82,82,0.05,0,2
6062,-3.25,85,0.05,0,3
6063,-39.11,92,0.05,0,4
6064,-2.5,110,0.05,0,3
6065,-2.03,83,0.05,0,3
6066,-3.11,91,0.05,0,3
6067,-6.95,155,0.05,0,3
6068,-6.52,132,0.05,0,3
6069,-41.96,77,0.05,0,3
6070,-20.25,126,0.05,0,7
6071,-3.69,89,0.05,0,3
6072,-26.82,103,0.05,0,5
6073,-3.13,93,0.05,0,3
6074,-7.47,167,0.05,0,3
6075,-40.15,16,0.05,0,3
6076,-40.14,15,0.05,0,3
6077,-3.23,83,0.05,0,3
6078,-2.83,83,0.05,0,3
6079,-35.36,17,0.05,0,3
6080,-30.18,19,0.05,0,5
6081,-40.85,26,0.05,0,3
6082,-8.22,82,0.05,0,2
6083,-1.01,121,0.05,0,4
6084,-7.84,124,0.05,0,3
6085,-8.22,82,0.05,0,2
6086,-8.62,82,0.05,0,2
6087,-4.37,97,0.05,0,3
6088,-8.62,82,0.05,0,2
6089,-8.22,82,0.05,0,2
6090,-7.42,82,0.05,0,2
6091,-5.78,98,0.05,0,3
6092,-8.42,82,0.05,0,2
6093,-8.02,82,0.05,0,2
6094,-7.82,82,0.05,0,2
6095,-45.88,109,0.05,0,3
6096,-8.62,82,0.05,0,2
6097,-43.43,84,0.05,0,3
6098,-6.01,141,0.05,0,3
6099,-5.45,85,0.05,0,2
6100,-44.79,80,0.05,0,3
6101,-0.7,90,0.05,0,3
6102,-1.77,97,0.05,0,3
6103,1.22,158,0.05,0,4
6104,0.36,104,0.05,0,3
6105,-32.59,60,0.05,0,4
6106,-40.36,17,0.05,0,3
6107,-7.87,147,0.05,0,3
6108,-0.83,83,0.05,0,3
6109,-6.22,82,0.05,0,2
6110,-44.49,110,0.05,0,3
6111,-2.73,93,0.05,0,3
6112,5.95,185,0.05,0,5
6113,-40.94,35,0.05,0,3
6114,-22.63,84,0.05,0,6
6115,-30.13,74,0.05,0,5
6116,-30.74,35,0.05,0,4
6117,-40.02,3,0.05,0,3
6118,-7.62,82,0.05,0,2
6119,-7.02,82,0.05,0,2
6120,-8.02,82,0.05,0,2
6121,-44.83,64,0.05,0,3
6122,-6.82,82,0.05,0,2
6123,-7.02,82,0.05,0,2
6124,-6.82,82,0.05,0,2
6125,-8.94,94,0.05,0,2
6126,-6.22,82,0.05,0,2
6127,5.95,105,0.05,0,4
6128,-34.62,83,0.05,0,4
6129,1.61,99,0.05,0,3
6130,-1.98,98,0.05,0,3
6131,-39.07,68,0.05,0,3
6132,-3.26,146,0.05,0,4
6133,-9.62,82,0.05,0,2
6134,-3.5,110,0.05,0,3
6135,-2.51,91,0.05,0,3
6136,0.21,119,0.05,0,3
6137,-3.92,132,0.05,0,3
6138,-38.78,39,0.05,0,3
6139,-35.46,107,0.05,0,4
6140,-33.41,62,0.05,0,4
6141,-5.86,106,0.05,0,3
6142,-3.84,84,0.05,0,3
6143,-37.95,36,0.05,0,3
6144,-3.65,85,0.05,0,3
6145,-9.59,139,0.05,0,3
6146,-10.05,145,0.05,0,3
6147,-9.03,83,0.05,0,2
6148,-1.91,131,0.05,0,4
6149,-4.73,93,0.05,0,3
6150,-3.24,84,0.05,0,3
6151,-9.95,155,0.05,0,3
6152,-3.45,85,0.05,0,3
6153,-33.85,46,0.05,0,5
6154,-3.03,83,0.05,0,3
6155,-8.62,82,0.05,0,2
6156,-4.53,93,0.05,0,3
6157,-3.85,85,0.05,0,3
6158,-40.11,52,0.05,0,3
6159,-3.28,188,0.05,0,5
6160,-4.33,93,0.05,0,3
6161,-3.86,86,0.05,0,3
6162,-7.42,82,0.05,0,2
6163,-3.64,84,0.05,0,3
6164,-8.15,135,0.05,0,3
6165,-6.09,109,0.05,0,3
6166,-7.83,83,0.05,0,2
6167,-8.62,82,0.05,0,2
6168,-6.3,110,0.05,0,3
6169,-4.09,89,0.05,0,3
6170,-3.83,83,0.05,0,3
6171,-8.62,82,0.05,0,2
6172,-4.13,93,0.05,0,3
6173,-35.61,162,0.05,0,7
6174,1.32,88,0.05,0,4
6175,-6.6,120,0.05,0,3
6176,-3.83,83,0.05,0,3
6177,-8.82,82,0.05,0,2
6178,-6.13,113,0.05,0,3
6179,-3.25,85,0.05,0,3
6180,-5.49,109,0.05,0,3
6181,-8.7,130,0.05,0,3
6182,-2.45,85,0.05,0,3
6183,-3.44,84,0.05,0,3
6184,-12.42,162,0.05,0,3
6185,-4.05,85,0.05,0,3
6186,-37.65,26,0.05,0,3
6187,-8.42,82,0.05,0,2
6188,-6.12,112,0.05,0,3
6189,-5.65,105,0.05,0,3
6190,-4.09,89,0.05,0,3
6191,-7.02,82,0.05,0,2
6192,-8.22,82,0.05,0,2
6193,-4.31,91,0.05,0,3
6194,-5.61,101,0.05,0,3
6195,-4.09,89,0.05,0,3
6196,-4.97,97,0.05,0,3
6197,-8.71,91,0.05,0,2
6198,-10.67,147,0.05,0,3
6199,-6.62,82,0.05,0,2
6200,-8.42,82,0.05,0,2
6201,-8.4,140,0.05,0,3
6202,-8.63,83,0.05,0,2
6203,-42.58,139,0.05,0,5
6204,-3.64,84,0.05,0,3
6205,-1.91,111,0.05,0,4
6206,-6.09,109,0.05,0,3
6207,-8.62,82,0.05,0,2
6208,-3.83,83,0.05,0,3
6209,-7.22,122,0.05,0,3
6210,-3.25,85,0.05,0,3
6211,-2.85,125,0.05,0,4
6212,-8.62,82,0.05,0,2
6213,-43.21,82,0.05,0,3
6214,-7.04,124,0.05,0,3
6215,-2.65,85,0.05,0,3
6216,-8.93,133,0.05,0,3
6217,-7.56,116,0.05,0,3
6218,-3.83,83,0.05,0,3
6219,-3.84,84,0.05,0,3
6220,-8.82,82,0.05,0,2
6221,-3.85,85,0.05,0,3
6222,-9.86,146,0.05,0,3
6223,-2.45,85,0.05,0,3
6224,-3.83,83,0.05,0,3
6225,-8.82,82,0.05,0,2
6226,-7.82,82,0.05,0,2
6227,-8.42,82,0.05,0,2
6228,-8.62,82,0.05,0,2
6229,-4.73,93,0.05,0,3
6230,-8.56,176,0.05,0,4
6231,-4.16,96,0.05,0,3
6232,-8.02,82,0.05,0,2
6233,-40.25,6,0.05,0,3
6234,-4.09,89,0.05,0,3
6235,-3.56,96,0.05,0,3
6236,-3.75,95,0.05,0,3
6237,-1.71,131,0.05,0,4
6238,-3.49,89,0.05,0,3
6239,-6.96,116,0.05,0,3
6240,-3.03,83,0.05,0,3
6241,-5.2,120,0.05,0,3
6242,1.04,96,0.05,0,4
6243,-3.04,84,0.05,0,3
6244,-5.02,82,0.05,0,2
6245,-8.42,82,0.05,0,2
6246,-6.07,107,0.05,0,3
6247,-8.62,82,0.05,0,2
6248,-3.83,83,0.05,0,3
6249,-24.87,68,0.05,0,6
6250,-7.56,136,0.05,0,3
6251,-5.53,113,0.05,0,3
6252,-8.51,191,0.05,0,4
6253,-3.24,84,0.05,0,3
6254,-3.64,84,0.05,0,3
