episode,score,ep_reward,steps,epsilon,alpha,won,avg_score_100
516,50,-1.9,9,0.7722,0.2141,0,56.4
517,70,-3.1,49,0.7718,0.214,0,56.8
518,60,-3.6,47,0.7714,0.2139,0,56.9
519,110,-1.575,48,0.771,0.2139,0,57.7
520,60,-4.25,64,0.7706,0.2138,0,57.5
521,30,-1.9,5,0.7702,0.2138,0,57.0
522,30,-2.375,13,0.7698,0.2137,0,56.8
523,30,-3.025,27,0.7695,0.2136,0,56.8
524,70,-2.15,44,0.7691,0.2136,0,56.9
525,70,-2.975,35,0.7687,0.2135,0,56.8
526,80,-2.3,34,0.7683,0.2134,0,56.7
527,80,-2.15,21,0.7679,0.2134,0,57.0
528,80,-3.45,46,0.7675,0.2133,0,57.2
529,30,-4.075,52,0.7672,0.2132,0,57.2
530,130,0.275,33,0.7668,0.2132,0,58.0
531,30,-2.4,16,0.7664,0.2131,0,58.0
532,40,-4.425,64,0.766,0.2131,0,57.8
533,70,-2.85,45,0.7656,0.213,0,58.2
534,60,-3.275,40,0.7652,0.2129,0,58.2
535,160,-0.225,54,0.7649,0.2129,0,59.3
536,30,-2.325,12,0.7645,0.2128,0,59.0
537,50,-2.05,21,0.7641,0.2127,0,59.0
538,150,-1.65,83,0.7637,0.2127,0,59.8
539,50,-2.2,15,0.7633,0.2126,0,60.0
540,80,-2.3,36,0.7629,0.2125,0,60.4
541,60,-2.625,25,0.7626,0.2125,0,60.7
542,30,-2.2,9,0.7622,0.2124,0,60.6
543,30,-2.275,12,0.7618,0.2124,0,59.9
544,70,-1.725,29,0.7614,0.2123,0,60.0
545,50,-4.675,67,0.761,0.2122,0,60.0
546,30,-2.675,19,0.7607,0.2122,0,59.8
547,210,-0.6,114,0.7603,0.2121,0,61.1
548,40,-2.375,16,0.7599,0.212,0,61.0
549,30,-2.1,7,0.7595,0.212,0,61.0
550,50,-1.375,12,0.7591,0.2119,0,60.9
551,190,0.825,53,0.7588,0.2118,0,62.4
552,30,-2.725,22,0.7584,0.2118,0,62.0
553,70,-1.65,29,0.758,0.2117,0,62.2
554,50,-1.95,8,0.7576,0.2117,0,62.4
555,60,-2.2,27,0.7572,0.2116,0,62.7
556,50,-2.45,19,0.7569,0.2115,0,62.9
557,80,-1.725,26,0.7565,0.2115,0,63.2
558,50,-2.5,22,0.7561,0.2114,0,63.3
559,70,-1.725,20,0.7557,0.2113,0,63.3
560,130,-2.825,71,0.7554,0.2113,0,64.1
561,30,-3.325,33,0.755,0.2112,0,63.9
562,30,-1.95,4,0.7546,0.2111,0,63.9
563,80,-1.075,22,0.7542,0.2111,0,64.2
564,50,-2.05,11,0.7538,0.211,0,64.4
565,60,-3.45,51,0.7535,0.211,0,64.6
566,50,-3.425,40,0.7531,0.2109,0,64.6
567,50,-2.725,27,0.7527,0.2108,0,64.8
568,170,0.05,50,0.7523,0.2108,0,66.2
569,70,-2.525,27,0.752,0.2107,0,65.9
570,60,-3.3,40,0.7516,0.2106,0,65.5
571,50,-2.95,32,0.7512,0.2106,0,64.8
572,50,-1.9,14,0.7508,0.2105,0,64.2
573,120,-3.25,81,0.7505,0.2104,0,65.1
574,50,-2.25,16,0.7501,0.2104,0,64.9
575,40,-2.375,17,0.7497,0.2103,0,65.0
576,70,-1.7,25,0.7493,0.2103,0,65.0
577,40,-2.95,30,0.749,0.2102,0,64.6
578,70,-3.1,47,0.7486,0.2101,0,64.7
579,60,-2.0,11,0.7482,0.2101,0,64.9
580,80,-1.25,10,0.7478,0.21,0,65.0
581,50,-3.075,31,0.7475,0.2099,0,65.2
582,90,-2.825,59,0.7471,0.2099,0,65.5
583,70,-2.7,29,0.7467,0.2098,0,65.6
584,110,-2.475,57,0.7463,0.2098,0,66.2
585,220,-0.525,68,0.746,0.2097,0,68.0
586,120,-5.225,86,0.7456,0.2096,0,68.7
587,30,-1.9,3,0.7452,0.2096,0,68.4
588,60,-1.525,17,0.7448,0.2095,0,68.1
589,50,-2.5,20,0.7445,0.2094,0,68.0
590,50,-2.35,17,0.7441,0.2094,0,68.2
591,40,-2.25,14,0.7437,0.2093,0,67.6
592,30,-2.975,28,0.7434,0.2093,0,66.9
593,80,-1.15,26,0.743,0.2092,0,67.0
594,30,-2.825,23,0.7426,0.2091,0,66.8
595,30,-2.325,19,0.7422,0.2091,0,66.8
596,100,-2.475,68,0.7419,0.209,0,67.2
597,60,-1.85,8,0.7415,0.2089,0,67.5
598,60,-4.0,57,0.7411,0.2089,0,67.6
599,70,-2.625,42,0.7408,0.2088,0,67.5
600,60,-4.75,71,0.7404,0.2087,0,67.8
601,80,-2.575,39,0.74,0.2087,0,68.1
602,60,-2.925,32,0.7397,0.2086,0,68.4
603,50,-2.725,28,0.7393,0.2086,0,68.3
604,50,-2.775,28,0.7389,0.2085,0,68.5
605,110,-0.925,32,0.7385,0.2084,0,69.1
606,70,-2.625,27,0.7382,0.2084,0,68.2
607,60,-2.75,28,0.7378,0.2083,0,68.2
608,30,-2.85,25,0.7374,0.2082,0,67.9
609,50,-1.55,16,0.7371,0.2082,0,67.8
610,50,-2.325,16,0.7367,0.2081,0,67.8
611,30,-1.95,6,0.7363,0.2081,0,66.4
612,60,-1.65,22,0.736,0.208,0,66.4
613,150,-2.15,77,0.7356,0.2079,0,67.6
614,50,-1.9,7,0.7352,0.2079,0,67.8
615,50,-2.2,21,0.7349,0.2078,0,67.2
616,30,-2.15,10,0.7345,0.2077,0,67.0
617,30,-2.125,8,0.7341,0.2077,0,66.6
618,50,-1.775,15,0.7338,0.2076,0,66.5
619,70,-2.55,43,0.7334,0.2076,0,66.1
620,70,-2.675,30,0.733,0.2075,0,66.2
621,130,-4.6,110,0.7327,0.2074,0,67.2
622,80,-3.5,48,0.7323,0.2074,0,67.7
623,50,-2.55,22,0.7319,0.2073,0,67.9
624,30,-2.45,18,0.7316,0.2073,0,67.5
625,70,-1.7,29,0.7312,0.2072,0,67.5
626,30,-2.45,15,0.7308,0.2071,0,67.0
627,30,-2.575,24,0.7305,0.2071,0,66.5
628,60,-1.625,14,0.7301,0.207,0,66.3
629,30,-2.375,15,0.7297,0.2069,0,66.3
630,60,-1.275,12,0.7294,0.2069,0,65.6
631,70,-2.95,34,0.729,0.2068,0,66.0
632,50,-2.375,19,0.7286,0.2068,0,66.1
633,60,-1.8,13,0.7283,0.2067,0,66.0
634,70,-2.9,41,0.7279,0.2066,0,66.1
635,80,-2.55,35,0.7275,0.2066,0,65.3
636,30,-1.9,3,0.7272,0.2065,0,65.3
637,50,-1.65,12,0.7268,0.2064,0,65.3
638,50,-2.95,30,0.7265,0.2064,0,64.3
639,50,-2.475,21,0.7261,0.2063,0,64.3
640,50,-2.975,35,0.7257,0.2063,0,64.0
641,30,-3.05,29,0.7254,0.2062,0,63.7
642,50,-3.95,61,0.725,0.2061,0,63.9
643,80,-2.3,45,0.7246,0.2061,0,64.4
644,30,-2.5,16,0.7243,0.206,0,64.0
645,110,-0.225,33,0.7239,0.2059,0,64.6
646,70,-3.7,54,0.7236,0.2059,0,65.0
647,40,-2.25,13,0.7232,0.2058,0,63.3
648,60,-3.7,60,0.7228,0.2058,0,63.5
649,60,-2.65,26,0.7225,0.2057,0,63.8
650,110,-1.85,41,0.7221,0.2056,0,64.4
651,70,-1.925,14,0.7217,0.2056,0,63.2
652,50,-2.95,29,0.7214,0.2055,0,63.4
653,140,-3.525,116,0.721,0.2055,0,64.1
654,30,-1.85,4,0.7207,0.2054,0,63.9
655,60,-1.6,22,0.7203,0.2053,0,63.9
656,60,-3.225,40,0.7199,0.2053,0,64.0
657,30,-1.95,4,0.7196,0.2052,0,63.5
658,80,-0.8,17,0.7192,0.2051,0,63.8
659,30,-1.95,4,0.7189,0.2051,0,63.4
660,30,-2.375,13,0.7185,0.205,0,62.4
661,50,-2.5,38,0.7181,0.205,0,62.6
662,30,-2.075,7,0.7178,0.2049,0,62.6
663,30,-1.95,4,0.7174,0.2048,0,62.1
664,70,-1.725,29,0.7171,0.2048,0,62.3
665,70,-3.925,59,0.7167,0.2047,0,62.4
666,100,-1.375,22,0.7164,0.2047,0,62.9
667,60,-4.25,62,0.716,0.2046,0,63.0
668,50,-2.3,17,0.7156,0.2045,0,61.8
669,50,-2.475,22,0.7153,0.2045,0,61.6
670,80,-2.025,27,0.7149,0.2044,0,61.8
671,30,-2.025,6,0.7146,0.2043,0,61.6
672,50,-1.725,14,0.7142,0.2043,0,61.6
673,100,-1.6,45,0.7138,0.2042,0,61.4
674,40,-2.575,21,0.7135,0.2042,0,61.3
675,70,-1.7,17,0.7131,0.2041,0,61.6
676,60,-2.85,32,0.7128,0.204,0,61.5
677,70,-2.725,29,0.7124,0.204,0,61.8
678,70,-3.8,61,0.7121,0.2039,0,61.8
679,110,-6.275,143,0.7117,0.2039,0,62.3
680,50,-2.4,19,0.7114,0.2038,0,62.0
681,70,-2.125,27,0.711,0.2037,0,62.2
682,50,-1.8,5,0.7106,0.2037,0,61.8
683,50,-2.725,25,0.7103,0.2036,0,61.6
684,70,-1.775,25,0.7099,0.2036,0,61.2
685,140,-0.7,38,0.7096,0.2035,0,60.4
686,50,-2.225,14,0.7092,0.2034,0,59.7
687,350,10.8,111,0.7089,0.2034,0,62.9
688,80,-2.575,30,0.7085,0.2033,0,63.1
689,50,-2.275,17,0.7082,0.2032,0,63.1
690,50,-2.35,16,0.7078,0.2032,0,63.1
691,70,-2.475,39,0.7075,0.2031,0,63.4
692,120,-1.85,50,0.7071,0.2031,0,64.3
693,70,-4.5,70,0.7067,0.203,0,64.2
694,30,-2.125,8,0.7064,0.2029,0,64.2
695,60,-2.3,43,0.706,0.2029,0,64.5
696,30,-2.1,9,0.7057,0.2028,0,63.8
697,30,-2.15,8,0.7053,0.2028,0,63.5
698,30,-2.55,17,0.705,0.2027,0,63.2
699,50,-2.45,37,0.7046,0.2026,0,63.0
700,60,-2.1,13,0.7043,0.2026,0,63.0
701,30,-1.9,5,0.7039,0.2025,0,62.5
702,120,-1.45,62,0.7036,0.2025,0,63.1
703,30,-2.525,17,0.7032,0.2024,0,62.9
704,60,-1.725,16,0.7029,0.2023,0,63.0
705,70,-2.0,24,0.7025,0.2023,0,62.6
706,50,-3.175,35,0.7022,0.2022,0,62.4
707,30,-2.125,10,0.7018,0.2022,0,62.1
708,60,-2.425,31,0.7015,0.2021,0,62.4
709,80,-3.725,66,0.7011,0.202,0,62.7
710,30,-3.15,31,0.7008,0.202,0,62.5
711,40,-1.925,11,0.7004,0.2019,0,62.6
712,30,-2.0,7,0.7001,0.2019,0,62.3
713,50,-2.225,28,0.6997,0.2018,0,61.3
714,50,-2.125,12,0.6994,0.2017,0,61.3
715,200,-0.95,105,0.699,0.2017,0,62.8
716,220,-2.2,63,0.6987,0.2016,0,64.7
717,50,-2.2,14,0.6983,0.2015,0,64.9
718,50,-2.15,14,0.698,0.2015,0,64.9
719,50,-2.225,16,0.6976,0.2014,0,64.7
720,50,-2.125,14,0.6973,0.2014,0,64.5
721,60,-2.5,21,0.6969,0.2013,0,63.8
722,50,-2.6,22,0.6966,0.2012,0,63.5
723,60,-3.325,55,0.6962,0.2012,0,63.6
724,50,-2.35,19,0.6959,0.2011,0,63.8
725,50,-2.925,29,0.6955,0.2011,0,63.6
726,50,-4.2,60,0.6952,0.201,0,63.8
727,110,-1.975,47,0.6948,0.2009,0,64.6
728,100,-2.525,31,0.6945,0.2009,0,65.0
729,80,-2.7,32,0.6941,0.2008,0,65.5
730,30,-1.9,3,0.6938,0.2008,0,65.2
731,100,-1.75,52,0.6934,0.2007,0,65.5
732,80,-2.775,31,0.6931,0.2006,0,65.8
733,80,-7.15,131,0.6927,0.2006,0,66.0
734,60,-2.55,24,0.6924,0.2005,0,65.9
735,30,-2.6,18,0.6921,0.2005,0,65.4
736,40,-1.95,19,0.6917,0.2004,0,65.5
737,30,-2.0,5,0.6914,0.2003,0,65.3
738,30,-1.95,11,0.691,0.2003,0,65.1
739,80,-1.3,22,0.6907,0.2002,0,65.4
740,40,-3.325,37,0.6903,0.2002,0,65.3
741,50,-3.05,41,0.69,0.2001,0,65.5
742,70,-1.925,23,0.6896,0.2,0,65.7
743,40,-3.475,37,0.6893,0.2,0,65.3
744,60,-1.8,19,0.6889,0.1999,0,65.6
745,30,-2.525,19,0.6886,0.1999,0,64.8
746,30,-2.125,8,0.6883,0.1998,0,64.4
747,30,-2.475,16,0.6879,0.1997,0,64.3
748,160,-2.375,106,0.6876,0.1997,0,65.3
749,30,-2.225,10,0.6872,0.1996,0,65.0
750,30,-2.0,5,0.6869,0.1996,0,64.2
751,30,-2.325,19,0.6865,0.1995,0,63.8
752,80,-1.375,30,0.6862,0.1994,0,64.1
753,70,-2.0,14,0.6859,0.1994,0,63.4
754,130,-1.125,39,0.6855,0.1993,0,64.4
755,50,-3.125,33,0.6852,0.1993,0,64.3
756,60,-2.275,23,0.6848,0.1992,0,64.3
757,30,-2.0,5,0.6845,0.1991,0,64.3
758,50,-1.85,17,0.6841,0.1991,0,64.0
759,30,-2.5,18,0.6838,0.199,0,64.0
760,130,-0.5,52,0.6835,0.199,0,65.0
761,30,-2.25,12,0.6831,0.1989,0,64.8
762,60,-1.65,22,0.6828,0.1988,0,65.1
763,60,-2.6,25,0.6824,0.1988,0,65.4
764,60,-1.95,10,0.6821,0.1987,0,65.3
765,60,-2.45,30,0.6817,0.1987,0,65.2
766,120,-4.425,105,0.6814,0.1986,0,65.4
767,50,-3.35,42,0.6811,0.1985,0,65.3
768,50,-1.825,8,0.6807,0.1985,0,65.3
769,50,-3.825,47,0.6804,0.1984,0,65.3
770,60,-2.4,27,0.68,0.1984,0,65.1
771,30,-2.275,12,0.6797,0.1983,0,65.1
772,60,-4.075,75,0.6794,0.1982,0,65.2
773,70,-3.15,42,0.679,0.1982,0,64.9
774,60,-2.3,18,0.6787,0.1981,0,65.1
775,100,-1.175,30,0.6783,0.1981,0,65.4
776,30,-2.05,6,0.678,0.198,0,65.1
777,70,-1.475,29,0.6777,0.198,0,65.1
778,30,-2.725,21,0.6773,0.1979,0,64.7
779,90,-1.175,37,0.677,0.1978,0,64.5
780,50,-2.65,23,0.6767,0.1978,0,64.5
781,50,-1.775,12,0.6763,0.1977,0,64.3
782,50,-2.8,28,0.676,0.1977,0,64.3
783,60,-2.35,20,0.6756,0.1976,0,64.4
784,30,-3.225,33,0.6753,0.1975,0,64.0
785,30,-2.825,29,0.675,0.1975,0,62.9
786,50,-2.675,35,0.6746,0.1974,0,62.9
787,70,-1.8,14,0.6743,0.1974,0,60.1
788,30,-3.575,42,0.674,0.1973,0,59.6
789,60,-1.925,28,0.6736,0.1972,0,59.7
790,80,-5.85,112,0.6733,0.1972,0,60.0
791,60,-1.9,9,0.6729,0.1971,0,59.9
792,70,-2.55,30,0.6726,0.1971,0,59.4
793,80,-2.825,40,0.6723,0.197,0,59.5
794,100,-2.625,43,0.6719,0.1969,0,60.2
795,120,-6.2,135,0.6716,0.1969,0,60.8
796,60,-2.375,20,0.6713,0.1968,0,61.1
797,50,-2.3,18,0.6709,0.1968,0,61.3
798,60,-2.775,28,0.6706,0.1967,0,61.6
799,50,-2.225,14,0.6703,0.1966,0,61.6
800,50,-2.775,26,0.6699,0.1966,0,61.5
801,50,-2.875,28,0.6696,0.1965,0,61.7
802,50,-3.575,43,0.6692,0.1965,0,61.0
803,60,-2.175,28,0.6689,0.1964,0,61.3
804,60,-2.95,33,0.6686,0.1964,0,61.3
805,110,-1.325,41,0.6682,0.1963,0,61.7
806,50,-2.425,19,0.6679,0.1962,0,61.7
807,40,-2.475,18,0.6676,0.1962,0,61.8
808,30,-2.375,15,0.6672,0.1961,0,61.5
809,50,-3.625,58,0.6669,0.1961,0,61.2
810,50,-2.625,25,0.6666,0.196,0,61.4
811,70,-2.175,30,0.6662,0.1959,0,61.7
812,60,-3.225,40,0.6659,0.1959,0,62.0
813,60,-1.975,11,0.6656,0.1958,0,62.1
814,50,-3.775,49,0.6652,0.1958,0,62.1
815,70,-1.85,29,0.6649,0.1957,0,60.8
816,60,-2.775,29,0.6646,0.1956,0,59.2
817,40,-2.425,16,0.6642,0.1956,0,59.1
818,60,-2.1,19,0.6639,0.1955,0,59.2
819,70,-2.1,21,0.6636,0.1955,0,59.4
820,50,-2.575,22,0.6633,0.1954,0,59.4
821,70,-1.575,15,0.6629,0.1954,0,59.5
822,60,-1.925,12,0.6626,0.1953,0,59.6
823,70,-2.125,16,0.6623,0.1952,0,59.7
824,60,-4.825,76,0.6619,0.1952,0,59.8
825,60,-3.475,46,0.6616,0.1951,0,59.9
826,80,-1.525,16,0.6613,0.1951,0,60.2
827,60,-2.775,31,0.6609,0.195,0,59.7
828,60,-5.875,96,0.6606,0.1949,0,59.3
829,110,-3.625,90,0.6603,0.1949,0,59.6
830,50,-3.075,33,0.6599,0.1948,0,59.8
831,60,-2.175,22,0.6596,0.1948,0,59.4
832,200,-1.25,103,0.6593,0.1947,0,60.6
833,60,-2.175,15,0.659,0.1947,0,60.4
834,100,-3.975,84,0.6586,0.1946,0,60.8
835,80,-2.95,39,0.6583,0.1945,0,61.3
836,70,-2.475,24,0.658,0.1945,0,61.6
837,120,-0.9,29,0.6576,0.1944,0,62.5
838,60,-3.625,45,0.6573,0.1944,0,62.8
839,60,-2.025,14,0.657,0.1943,0,62.6
840,30,-2.5,18,0.6566,0.1942,0,62.5
841,30,-2.325,13,0.6563,0.1942,0,62.3
842,60,-1.5,17,0.656,0.1941,0,62.2
843,80,-3.5,59,0.6557,0.1941,0,62.6
844,30,-1.95,6,0.6553,0.194,0,62.3
845,80,-2.4,54,0.655,0.194,0,62.8
846,30,-2.6,18,0.6547,0.1939,0,62.8
847,120,-2.5,81,0.6544,0.1938,0,63.7
848,30,-2.25,13,0.654,0.1938,0,62.4
849,30,-2.425,16,0.6537,0.1937,0,62.4
850,120,-0.85,50,0.6534,0.1937,0,63.3
851,30,-2.25,10,0.653,0.1936,0,63.3
852,110,-1.225,47,0.6527,0.1935,0,63.6
853,50,-2.425,20,0.6524,0.1935,0,63.4
854,60,-3.6,49,0.6521,0.1934,0,62.7
855,30,-2.2,10,0.6517,0.1934,0,62.5
856,60,-2.9,56,0.6514,0.1933,0,62.5
857,80,-2.05,30,0.6511,0.1933,0,63.0
858,50,-4.425,63,0.6508,0.1932,0,63.0
859,70,-2.525,40,0.6504,0.1931,0,63.4
860,30,-2.925,25,0.6501,0.1931,0,62.4
861,80,-1.2,24,0.6498,0.193,0,62.9
862,60,-2.35,22,0.6495,0.193,0,62.9
863,30,-2.55,17,0.6491,0.1929,0,62.6
864,60,-1.65,15,0.6488,0.1929,0,62.6
865,70,-3.875,69,0.6485,0.1928,0,62.7
866,50,-2.5,23,0.6482,0.1927,0,62.0
867,50,-2.3,18,0.6478,0.1927,0,62.0
868,60,-2.85,30,0.6475,0.1926,0,62.1
869,50,-3.7,46,0.6472,0.1926,0,62.1
870,30,-2.025,6,0.6469,0.1925,0,61.8
871,50,-1.825,16,0.6465,0.1924,0,62.0
872,60,-1.475,11,0.6462,0.1924,0,62.0
873,50,-2.2,12,0.6459,0.1923,0,61.8
874,30,-3.725,44,0.6456,0.1923,0,61.5
875,90,-1.15,37,0.6453,0.1922,0,61.4
876,70,-2.6,30,0.6449,0.1922,0,61.8
877,50,-2.025,10,0.6446,0.1921,0,61.6
878,30,-1.9,3,0.6443,0.192,0,61.6
879,80,-2.025,42,0.644,0.192,0,61.5
880,60,-2.225,17,0.6436,0.1919,0,61.6
881,30,-3.15,32,0.6433,0.1919,0,61.4
882,130,-0.5,42,0.643,0.1918,0,62.2
883,50,-1.8,7,0.6427,0.1918,0,62.1
884,60,-3.475,52,0.6424,0.1917,0,62.4
885,60,-3.65,50,0.642,0.1916,0,62.7
886,30,-2.45,17,0.6417,0.1916,0,62.5
887,30,-2.975,28,0.6414,0.1915,0,62.1
888,100,-2.1,63,0.6411,0.1915,0,62.8
889,120,-5.275,103,0.6408,0.1914,0,63.4
890,50,-4.7,68,0.6404,0.1914,0,63.1
891,80,-2.5,38,0.6401,0.1913,0,63.3
892,50,-3.675,47,0.6398,0.1912,0,63.1
893,140,-0.25,37,0.6395,0.1912,0,63.7
894,70,-2.7,29,0.6392,0.1911,0,63.4
895,80,-2.4,39,0.6388,0.1911,0,63.0
896,210,-0.625,87,0.6385,0.191,0,64.5
897,30,-2.925,25,0.6382,0.191,0,64.3
898,60,-1.45,15,0.6379,0.1909,0,64.3
899,40,-2.3,14,0.6376,0.1908,0,64.2
900,50,-2.525,28,0.6372,0.1908,0,64.2
901,60,-2.925,39,0.6369,0.1907,0,64.3
902,50,-3.075,36,0.6366,0.1907,0,64.3
903,30,-2.45,15,0.6363,0.1906,0,64.0
904,50,-1.95,22,0.636,0.1906,0,63.9
905,30,-2.075,9,0.6356,0.1905,0,63.1
906,80,-1.225,20,0.6353,0.1904,0,63.4
907,60,-1.8,7,0.635,0.1904,0,63.6
908,160,-0.175,47,0.6347,0.1903,0,64.9
909,50,-1.925,10,0.6344,0.1903,0,64.9
910,90,-1.5,27,0.6341,0.1902,0,65.3
911,50,-2.425,21,0.6337,0.1902,0,65.1
912,50,-2.825,28,0.6334,0.1901,0,65.0
913,50,-2.525,27,0.6331,0.19,0,64.9
914,180,0.125,55,0.6328,0.19,0,66.2
915,50,-3.05,35,0.6325,0.1899,0,66.0
916,30,-3.125,33,0.6322,0.1899,0,65.7
917,60,-1.65,15,0.6318,0.1898,0,65.9
918,50,-2.525,21,0.6315,0.1898,0,65.8
919,50,-3.95,56,0.6312,0.1897,0,65.6
920,70,-3.725,63,0.6309,0.1896,0,65.8
921,320,-2.1,216,0.6306,0.1896,0,68.3
922,240,-2.7,64,0.6303,0.1895,0,70.1
923,80,-2.775,33,0.6299,0.1895,0,70.2
924,70,-2.125,16,0.6296,0.1894,0,70.3
925,70,-2.225,18,0.6293,0.1894,0,70.4
926,70,-2.05,14,0.629,0.1893,0,70.3
927,50,-2.7,24,0.6287,0.1892,0,70.2
928,70,-2.175,37,0.6284,0.1892,0,70.3
929,110,-1.6,31,0.6281,0.1891,0,70.3
930,110,-3.125,52,0.6277,0.1891,0,70.9
931,260,0.825,67,0.6274,0.189,0,72.9
932,50,-2.025,10,0.6271,0.189,0,71.4
933,30,-2.025,6,0.6268,0.1889,0,71.1
934,50,-2.025,29,0.6265,0.1888,0,70.6
935,50,-3.6,48,0.6262,0.1888,0,70.3
936,30,-2.875,27,0.6259,0.1887,0,69.9
937,50,-2.125,17,0.6256,0.1887,0,69.2
938,50,-1.95,8,0.6252,0.1886,0,69.1
939,70,-2.25,34,0.6249,0.1886,0,69.2
940,70,-2.175,19,0.6246,0.1885,0,69.6
941,80,-2.0,16,0.6243,0.1884,0,70.1
942,120,-0.475,20,0.624,0.1884,0,70.7
943,160,-1.7,41,0.6237,0.1883,0,71.5
944,60,-2.075,13,0.6234,0.1883,0,71.8
945,40,-3.45,40,0.6231,0.1882,0,71.4
946,30,-2.75,23,0.6227,0.1882,0,71.4
947,40,-2.125,16,0.6224,0.1881,0,70.6
948,50,-3.275,38,0.6221,0.1881,0,70.8
949,70,-1.525,14,0.6218,0.188,0,71.2
950,180,0.2,58,0.6215,0.1879,0,71.8
951,50,-2.625,23,0.6212,0.1879,0,72.0
952,30,-2.475,18,0.6209,0.1878,0,71.2
953,70,-1.425,22,0.6206,0.1878,0,71.4
954,70,-2.475,26,0.6203,0.1877,0,71.5
955,80,-1.9,21,0.6199,0.1877,0,72.0
956,50,-3.0,35,0.6196,0.1876,0,71.9
957,80,-2.4,42,0.6193,0.1875,0,71.9
958,70,-3.275,39,0.619,0.1875,0,72.1
959,30,-1.95,4,0.6187,0.1874,0,71.7
960,60,-1.05,14,0.6184,0.1874,0,72.0
961,50,-2.675,24,0.6181,0.1873,0,71.7
962,70,-2.025,31,0.6178,0.1873,0,71.8
963,50,-2.075,13,0.6175,0.1872,0,72.0
964,50,-2.625,24,0.6172,0.1872,0,71.9
965,130,0.175,24,0.6169,0.1871,0,72.5
966,80,-3.25,43,0.6165,0.187,0,72.8
967,60,-3.475,46,0.6162,0.187,0,72.9
968,30,-2.1,9,0.6159,0.1869,0,72.6
969,60,-1.65,21,0.6156,0.1869,0,72.7
970,60,-3.025,34,0.6153,0.1868,0,73.0
971,80,-2.3,35,0.615,0.1868,0,73.3
972,100,-2.65,46,0.6147,0.1867,0,73.7
973,160,-1.05,39,0.6144,0.1866,0,74.8
974,50,-1.8,5,0.6141,0.1866,0,75.0
975,30,-1.95,4,0.6138,0.1865,0,74.4
976,50,-1.475,14,0.6135,0.1865,0,74.2
977,30,-2.275,11,0.6132,0.1864,0,74.0
978,50,-2.3,26,0.6129,0.1864,0,74.2
979,70,-1.7,26,0.6126,0.1863,0,74.1
980,120,-1.75,47,0.6122,0.1863,0,74.7
981,70,-2.925,33,0.6119,0.1862,0,75.1
982,50,-2.9,31,0.6116,0.1861,0,74.3
983,30,-2.55,21,0.6113,0.1861,0,74.1
984,50,-2.375,26,0.611,0.186,0,74.0
985,70,-2.15,28,0.6107,0.186,0,74.1
986,50,-2.25,15,0.6104,0.1859,0,74.3
987,70,-1.925,29,0.6101,0.1859,0,74.7
988,150,-2.35,77,0.6098,0.1858,0,75.2
989,50,-2.4,19,0.6095,0.1858,0,74.5
990,60,-2.3,24,0.6092,0.1857,0,74.6
991,50,-3.325,40,0.6089,0.1856,0,74.3
992,50,-2.2,13,0.6086,0.1856,0,74.3
993,110,-0.425,20,0.6083,0.1855,0,74.0
994,180,-2.125,81,0.608,0.1855,0,75.1
995,50,-2.025,10,0.6077,0.1854,0,74.8
996,170,0.225,52,0.6074,0.1854,0,74.4
997,60,-2.55,26,0.6071,0.1853,0,74.7
998,30,-1.95,6,0.6068,0.1853,0,74.4
999,120,0.225,19,0.6065,0.1852,0,75.2
1000,130,-2.0,39,0.6062,0.1851,0,76.0
1001,60,-2.575,28,0.6058,0.1851,0,76.0
1002,80,-2.3,27,0.6055,0.185,0,76.3
1003,50,-2.1,12,0.6052,0.185,0,76.5
1004,80,-3.35,58,0.6049,0.1849,0,76.8
1005,40,-2.7,24,0.6046,0.1849,0,76.9
1006,40,-2.525,21,0.6043,0.1848,0,76.5
1007,50,-2.375,26,0.604,0.1848,0,76.4
1008,50,-3.05,33,0.6037,0.1847,0,75.3
1009,100,-1.125,31,0.6034,0.1846,0,75.8
1010,60,-2.225,17,0.6031,0.1846,0,75.5
1011,120,-1.475,50,0.6028,0.1845,0,76.2
1012,30,-2.925,26,0.6025,0.1845,0,76.0
1013,80,-2.2,56,0.6022,0.1844,0,76.3
1014,80,-2.55,29,0.6019,0.1844,0,75.3
1015,130,-0.85,28,0.6016,0.1843,0,76.1
1016,30,-2.7,22,0.6013,0.1843,0,76.1
1017,30,-2.175,9,0.601,0.1842,0,75.8
1018,70,-1.75,31,0.6007,0.1841,0,76.0
1019,30,-3.125,31,0.6004,0.1841,0,75.8
1020,100,-1.0,44,0.6001,0.184,0,76.1
1021,100,-2.525,34,0.5998,0.184,0,73.9
1022,30,-2.275,11,0.5995,0.1839,0,71.8
1023,40,-1.55,9,0.5992,0.1839,0,71.4
1024,160,-3.025,126,0.5989,0.1838,0,72.3
1025,130,-2.2,30,0.5986,0.1838,0,72.9
1026,60,-1.875,11,0.5983,0.1837,0,72.8
1027,50,-2.3,15,0.598,0.1836,0,72.8
1028,90,-3.65,82,0.5977,0.1836,0,73.0
1029,30,-1.975,5,0.5974,0.1835,0,72.2
1030,60,-1.85,24,0.5971,0.1835,0,71.7
1031,30,-2.1,7,0.5968,0.1834,0,69.4
1032,30,-2.45,15,0.5965,0.1834,0,69.2
1033,120,-0.425,45,0.5962,0.1833,0,70.1
1034,110,-3.05,49,0.5959,0.1833,0,70.7
1035,50,-2.925,30,0.5956,0.1832,0,70.7
